client_id,fold
CC_BE7C85E10F00,1
CC_BE80B8C8544B,4
CC_BE81826F7153,4
CC_BE857C26C26C,0
CC_BE8719B35404,1
CC_BE888CB4F712,1
CC_BE88E11902BF,0
CC_BE88EC4D4583,4
CC_BE89244D7EDE,3
CC_BE89AC116D64,3
CC_BE8A87F531BC,2
CC_BE8E0820AA97,0
CC_BE8E56E1D44B,0
CC_BE9193C4EF59,1
CC_BE927556F473,2
CC_BE9D47978E7D,3
CC_BE9ECB992312,2
CC_BEA50C5C8FAE,2
CC_BEAFB1F32298,0
CC_BEB3B2035C19,2
CC_BEB7D2B5314A,1
CC_BEC23A5A5D6C,2
CC_BEC29EEC29E3,2
CC_BEC2B39AF467,2
CC_BEC2D038331F,4
CC_BECAE8D4A073,3
CC_BECE8F0F3153,4
CC_BED258735035,4
CC_BEDD4D4472AB,0
CC_BEDDB751ECA1,2
CC_BEDE17F8166B,1
CC_BEE7476B376F,2
CC_BEEBF3428767,3
CC_BEEC5DCEB3C8,4
CC_BEED3CC43EC7,4
CC_BEEEB3246955,1
CC_BEF0546E7427,0
CC_BEF1F91F6B08,0
CC_BEFCF497E5EA,4
CC_BEFDCF300C0E,1
CC_BF078391AEC8,1
CC_BF0A59018A9A,4
CC_BF0B6A319340,3
CC_BF0C362C8230,2
CC_BF0DC817972E,3
CC_BF1317DFF40E,1
CC_BF13FDC87E64,2
CC_BF13FEF49CA8,1
CC_BF14D2EC5A26,2
CC_BF16C6EEB269,3
CC_BF1878BCB1BE,0
CC_BF18FD9A1D30,4
CC_BF19B468C9AC,3
CC_BF1C49153596,1
CC_BF216FB128FC,1
CC_BF21F60E5764,2
CC_BF22F7A39BB9,1
CC_BF2419727705,3
CC_BF26A4737694,3
CC_BF2897943A1A,4
CC_BF297F0E969A,0
CC_BF2A00EE19EB,4
CC_BF2CA4B3E55F,2
CC_BF2DC32EAA49,0
CC_BF31729E58B9,0
CC_BF3254F092B2,4
CC_BF35C3DB5E0F,4
CC_BF362E2C0E06,2
CC_BF37EA24C6A2,1
CC_BF3874673772,4
CC_BF38E80291C4,0
CC_BF42925C6EC1,0
CC_BF46405DFE3B,0
CC_BF46508E2DF0,4
CC_BF4886D66D16,0
CC_BF4A6376FCB0,2
CC_BF4BB32EC48B,3
CC_BF50524BE45C,0
CC_BF53470C2439,0
CC_BF54DA50185E,2
CC_BF59186D3740,3
CC_BF59D5EE8B00,1
CC_BF5A6326A95C,4
CC_BF5ACF154E5E,1
CC_BF5B1AF453DC,0
CC_BF5BFACE436F,4
CC_BF5CBF9A736B,2
CC_BF6322308758,1
CC_BF6D84EC14C1,4
CC_BF6EC2BA5DE5,2
CC_BF71051E2E0A,3
CC_BF74C3ADEDF8,1
CC_BF7A7C2E7949,4
CC_BF7AD7D6F781,3
CC_BF7BE24F53C7,1
CC_BF7E3F8486F7,1
CC_BF7EBF484E4F,3
CC_BF8508009429,2
CC_BF888EE5A5D8,0
CC_BF88D1D54B2E,4
CC_BF89BB9006BE,3
CC_BF8AC14761A2,1
CC_BF8E2DA5A620,1
CC_BF9517042226,0
CC_BF9B27F9A321,2
CC_BF9BFA5869AF,2
CC_BF9F2E285D28,2
CC_BFA062E7A95F,4
CC_BFA2AC793C1B,2
CC_BFA47880C026,0
CC_BFA53C4E690A,1
CC_BFAA298650F7,1
CC_BFAEBE3FB033,3
CC_BFB1441ADB67,2
CC_BFB15E7032FE,0
CC_BFB80D110143,4
CC_BFC0E1EC231E,2
CC_BFC0E58BAB2B,1
CC_BFCAA4C0C895,1
CC_BFCB4CACC449,3
CC_BFCE1D745828,2
CC_BFD09FA092F9,0
CC_BFD126BEE5ED,1
CC_BFD4BE8C47E0,3
CC_BFD7D7488B4A,4
CC_BFD872DB2029,3
CC_BFDC179D808B,0
CC_BFDCC2201BF8,3
CC_BFDD4A99BAB4,4
CC_BFE1D34E9ED9,1
CC_BFE2CB34E877,0
CC_BFE465459AE0,1
CC_BFEC4078C9D7,4
CC_BFEC562412EB,4
CC_BFEE361A4A1F,2
CC_BFEEA94F99A7,0
CC_BFF1D0A210C4,0
CC_BFF4AA466828,4
CC_BFF4B1384F19,2
CC_BFF51EB82E74,3
CC_BFF6219BBCCC,1
CC_BFFB308386E1,4
CC_BFFE0F8E78F8,2
CC_BFFF75E806FA,1
CC_BFFFDEEE0EE8,4
CC_C004BE1D3F01,0
CC_C008A6CA99CD,1
CC_C0198648BEFC,0
CC_C01C5A130DA2,4
CC_C01E23195254,1
CC_C020FEB74DE1,4
CC_C0212FDE1137,3
CC_C0231FA0CE8C,2
CC_C02529C1018B,4
CC_C02675DF4BB0,2
CC_C0294B9897FF,0
CC_C0332D2FE3B1,2
CC_C038672A80AA,1
CC_C03ACE024315,0
CC_C03EEBFEF249,0
CC_C03F9AD5B170,1
CC_C03FA29690E5,0
CC_C04066006B83,0
CC_C0438DD54F6F,1
CC_C0441FC2DB34,1
CC_C04BB6DADE92,2
CC_C04F6A96C8D9,1
CC_C052AE7DE9BE,2
CC_C054C1659EA4,4
CC_C055874A7CDF,4
CC_C05929F7A06F,2
CC_C05BC266AA29,4
CC_C05CF991CC27,3
CC_C05D0A305130,0
CC_C05FCD8DD031,3
CC_C05FEF044FA4,0
CC_C0646007E2A0,2
CC_C064BF3FD516,4
CC_C064C2D4CEED,4
CC_C06971090D66,2
CC_C0704DCCF0F3,4
CC_C07439F954C0,4
CC_C076C4DDDE1F,2
CC_C076CA7CD883,4
CC_C07D36F55D5E,0
CC_C089283CA867,0
CC_C08B1BF8CF64,0
CC_C08C72119A40,2
CC_C08CEAFD726D,1
CC_C08E46891910,0
CC_C0905367C5E2,1
CC_C0931FB5CE85,0
CC_C096FBD4FB6C,1
CC_C09730D7B335,4
CC_C0999B383124,2
CC_C09D3F8BCAFD,4
CC_C09DBAF2F8CC,4
CC_C09E03C9DBE8,1
CC_C0A3B0E54F93,3
CC_C0A55B28ACA4,0
CC_C0A63720F54A,2
CC_C0A7CD1711B8,1
CC_C0A81F65A85B,2
CC_C0ADF02A2A1D,4
CC_C0B38A9E043D,1
CC_C0B9547691BE,1
CC_C0BDFA62867C,4
CC_C0C1DEBCE3AD,3
CC_C0C54A5C5A86,2
CC_C0CF0AA95EE5,2
CC_C0CF17F2D54E,4
CC_C0D0258EC2DB,4
CC_C0DB92F51C7A,2
CC_C0DD282AF94B,4
CC_C0DD2D93B42C,0
CC_C0DE12B95A3B,2
CC_C0E028C56C7B,0
CC_C0E07FD24764,0
CC_C0E29C7BA0F6,1
CC_C0E45F89A906,2
CC_C0EBC10D1F03,0
CC_C0F12A39C0DD,0
CC_C0F4B8227ADD,2
CC_C0F68194D0D3,3
CC_C0FD2051A87F,1
CC_C0FEA958291F,1
CC_C0FFAAF4AE31,3
CC_C1021FB87194,4
CC_C104C96E4CF4,2
CC_C108070162D8,2
CC_C10F484501C8,3
CC_C10F6D8A0469,3
CC_C1126D55B19B,4
CC_C112AFF27CEB,2
CC_C1201B577662,1
CC_C1241BB9B49D,2
CC_C124D4BDB111,2
CC_C12A8BA82E8B,3
CC_C12CC7D14C7C,4
CC_C12D98835DDC,0
CC_C12F66419183,4
CC_C13309A99222,1
CC_C13A960A5357,0
CC_C13CD61A91AC,4
CC_C143D1739527,3
CC_C1460658E089,1
CC_C1473D76A1CE,4
CC_C1495D5BDF7B,1
CC_C14B808FC988,3
CC_C14C97CB8FC1,1
CC_C14DC0042E56,4
CC_C1541AAB52E1,3
CC_C1549208D52D,3
CC_C155CB8B4101,0
CC_C156B5E03A3A,4
CC_C158120B216C,0
CC_C15C9448BDB1,2
CC_C1679DF2A290,4
CC_C167D5A148FF,0
CC_C169E7D7A891,3
CC_C16A5D4B2824,0
CC_C16E44C1F908,4
CC_C1730340D90C,0
CC_C1737A35185D,1
CC_C173966B68B9,3
CC_C1740E00A5F7,2
CC_C175A01713EF,4
CC_C1777DBA4C75,1
CC_C17803436E08,2
CC_C178CAD842C4,4
CC_C17BF59F4778,1
CC_C17C2CCB0454,4
CC_C1807880B439,4
CC_C184CEAFA2D5,2
CC_C1868E14B50F,3
CC_C186D9CAD140,2
CC_C188CD3C5669,1
CC_C18A3444DBFB,4
CC_C18A7E54A942,2
CC_C18EF75663E2,1
CC_C18F755142FC,2
CC_C192E5E4DB5D,4
CC_C197BBECEA91,0
CC_C1992AF9CF12,2
CC_C199581E278C,2
CC_C19DD7FF548B,0
CC_C19F62DAC79D,0
CC_C1A086F2F882,4
CC_C1A58354A9B6,3
CC_C1A98C3FFAC3,1
CC_C1AE98B975FC,2
CC_C1B0FE21ECBE,1
CC_C1B13A145393,4
CC_C1B3098220B8,4
CC_C1B4E929EFFA,1
CC_C1B544470FB3,0
CC_C1B5C3C43D01,3
CC_C1B8419FE45D,0
CC_C1B87032A460,2
CC_C1BBCD9BF5F4,2
CC_C1BCD386113C,4
CC_C1C0089A2EFF,2
CC_C1C31B226741,4
CC_C1C4641735BF,2
CC_C1C7FBAC2CD2,4
CC_C1CAB9F47851,4
CC_C1CB338F6AB1,1
CC_C1CDD476FC0B,0
CC_C1D1BB02F5CF,0
CC_C1D21E136B42,3
CC_C1D4F690847F,2
CC_C1D606A22411,3
CC_C1D886866D92,4
CC_C1D8BF2F3B31,0
CC_C1D93F511F94,0
CC_C1D9CBB212EF,2
CC_C1D9D7AAB864,3
CC_C1DB7350EA8F,1
CC_C1E13C7AE93D,2
CC_C1E18E258011,3
CC_C1E2F7C98D72,0
CC_C1E4991B3658,1
CC_C1E7D9192C09,0
CC_C1EB0837B745,0
CC_C1EB9B34B315,1
CC_C1EC90090DDF,4
CC_C1ED01ECE1DA,3
CC_C1F664015650,1
CC_C1F6B0605B59,0
CC_C1F913DB56D9,3
CC_C1FA1FBC61B1,0
CC_C1FADBCAFE54,1
CC_C1FADE86F52D,2
CC_C1FAE99CD855,4
CC_C1FCCFE7AD1C,0
CC_C1FDFD6C9596,2
CC_C1FED2330E62,0
CC_C1FFDFFF5182,1
CC_C20266E2BF0E,3
CC_C204386B4814,4
CC_C2051D85669E,1
CC_C207E71ED2FA,2
CC_C20A2179D5E4,4
CC_C20D6D9A2707,0
CC_C20E61CF3316,4
CC_C20F4EB39649,4
CC_C2103EFBE501,3
CC_C211AB96651F,2
CC_C213B61F5D51,2
CC_C2162E213505,4
CC_C2179826C453,2
CC_C217B0876AA7,2
CC_C21875E57501,4
CC_C21BA61F8DD3,2
CC_C2214AB601DE,1
CC_C22299B71FD2,1
CC_C223DA9C2A59,2
CC_C2253D9547EE,3
CC_C227990DC950,0
CC_C228F5C89C3B,0
CC_C2292B68A289,3
CC_C229CC5887E0,3
CC_C22BD0FC303B,0
CC_C22D0234423F,3
CC_C22F6E87B804,2
CC_C233AC3D5134,1
CC_C233AF75D0E4,3
CC_C23543C5D782,4
CC_C238404E6B93,3
CC_C2392452A704,1
CC_C23931D2061A,3
CC_C23C4D705966,1
CC_C23DF292CF68,0
CC_C240AC0ACEEA,3
CC_C246E1A11740,2
CC_C249EA4E6A79,0
CC_C24A17B28F90,0
CC_C24AC48E78BE,2
CC_C24DA80E9154,2
CC_C25285DB01B6,3
CC_C252DBBDBE8B,0
CC_C253546AA7F6,2
CC_C256DC954291,2
CC_C25A6EF86C12,4
CC_C2601BA482F6,0
CC_C264ABDB1106,4
CC_C264ADF571F0,1
CC_C266F3FBB160,1
CC_C2670C3EE03D,2
CC_C268C7A04869,1
CC_C269B1F7F39D,1
CC_C26AEBA47884,4
CC_C26E643932E1,2
CC_C26E82E8400E,1
CC_C2700FE9A671,4
CC_C271675A23A0,2
CC_C275A21A9556,0
CC_C275F056E1EA,0
CC_C2768B1ACB39,2
CC_C27D58EA0C78,0
CC_C285B6CA478E,1
CC_C28BFC7C4CE1,0
CC_C28C41F3D3C6,3
CC_C28E4545A115,0
CC_C28F533E4A75,1
CC_C28FE49ADC67,2
CC_C2919FE158EC,1
CC_C29379F1001A,4
CC_C2967D11C984,2
CC_C29854E4C74E,1
CC_C29D7256DA3F,1
CC_C29E5A156457,4
CC_C2A37F68F740,4
CC_C2A67BC77DAE,0
CC_C2AA37A61267,1
CC_C2AAACCFA98C,4
CC_C2AAC8C34FF8,3
CC_C2AC53428642,0
CC_C2ADE24F7F55,1
CC_C2B1D20DEE27,4
CC_C2B333603B33,0
CC_C2B5EAB3A810,3
CC_C2B7AAC61ED9,1
CC_C2BCBCF152BC,1
CC_C2BDCA0DB96E,0
CC_C2BE2540F5BA,1
CC_C2BED74EE071,3
CC_C2C5112A54A7,3
CC_C2C56EC58170,4
CC_C2C66FC827D6,4
CC_C2CA7F1B6520,1
CC_C2CB6FC07BF0,3
CC_C2D0045A9AE8,3
CC_C2D00D6FC9C4,3
CC_C2D40CC383A5,4
CC_C2D5F4F69C36,1
CC_C2D70F2C3C5D,1
CC_C2D7CDB8CA96,4
CC_C2DC216D62F1,0
CC_C2DE2B272B45,0
CC_C2DE56AF9E95,4
CC_C2DF40636A4E,1
CC_C2DF45A5FC6F,3
CC_C2E005BF1B2D,2
CC_C2E0406E2EA5,0
CC_C2E10DF9FA03,0
CC_C2E2BD5488DC,1
CC_C2E7CCD4FC4F,1
CC_C2E7D22DB632,3
CC_C2ECB3C9C20B,2
CC_C2F20BCB63B2,2
CC_C2F2F0A720BF,1
CC_C2F4CBC92E3A,1
CC_C2F543F57832,0
CC_C2F7977BCDA1,4
CC_C2F8362C73BF,1
CC_C2FB676586B8,3
CC_C301EE5C6BDA,3
CC_C30438554735,1
CC_C3084D3D2BC3,2
CC_C308A6894D5E,3
CC_C30BD551317C,2
CC_C311C0740084,0
CC_C3134C914336,2
CC_C31516FFBC7A,3
CC_C318D9132831,3
CC_C31A0D5751C5,0
CC_C31AD3A432DA,1
CC_C3221218ADE2,0
CC_C3268C7FF8B7,2
CC_C327C11E0F9D,0
CC_C32D5761DFEF,0
CC_C32D74DA30B3,4
CC_C332C0B96A08,0
CC_C33312FED95D,1
CC_C338EE170069,3
CC_C33959BEDDC4,3
CC_C33AB30A5A82,4
CC_C33F0FE8EEAB,2
CC_C3405FBBDD72,2
CC_C342F0C68E55,3
CC_C34341BE6D4A,2
CC_C34364658006,4
CC_C3448A38468D,2
CC_C347CD1B3E58,0
CC_C34891ADA29F,2
CC_C34A4ADFFC50,0
CC_C34CFE39D0FD,2
CC_C34D826737D9,0
CC_C3507A30F9DF,3
CC_C35307C389EC,1
CC_C354291EB85F,0
CC_C35990E8C550,3
CC_C35A6B6F30DA,1
CC_C35F82199FC0,2
CC_C366842194BE,2
CC_C36B688C6642,0
CC_C36BFF104ABA,1
CC_C36F82D3624B,2
CC_C37273BB9F28,3
CC_C380A3B83A37,4
CC_C38173C3EAA5,3
CC_C383F61FAF5D,3
CC_C385977A1246,2
CC_C38D557597B7,4
CC_C38E19651303,4
CC_C3951F060A1C,0
CC_C3963F4C01B3,2
CC_C39649F7241C,2
CC_C39AA2D757B5,1
CC_C39AB0943562,4
CC_C39B9D44BE0B,0
CC_C39BB366DE5F,0
CC_C39D821A079E,3
CC_C3A037C9DFE1,3
CC_C3A723EF6260,2
CC_C3AA47006594,2
CC_C3AA6EC260B1,4
CC_C3ABD9639909,2
CC_C3AC38852BFD,0
CC_C3AEABA676B7,1
CC_C3B4344A9536,4
CC_C3B4B79AA2AD,2
CC_C3B7684F616F,4
CC_C3B799E11169,4
CC_C3B898E0DFA5,2
CC_C3BF8F8460A1,4
CC_C3C0B68E7DB9,2
CC_C3C35C52D4DC,4
CC_C3C56C598325,4
CC_C3C6D443ABF1,0
CC_C3C982A4ED02,0
CC_C3CB52971C2A,1
CC_C3CDBCBBE517,0
CC_C3D27F154B53,0
CC_C3D416ED819F,3
CC_C3D5EF89B288,2
CC_C3D681B2470A,3
CC_C3D70D6398FE,1
CC_C3D75C851DE3,3
CC_C3E44D0BA283,2
CC_C3E51627777A,3
CC_C3E534B4DC25,2
CC_C3E8CF6AB15A,0
CC_C3EB1C768C86,0
CC_C3EB30D04567,4
CC_C3EB3B97C76E,2
CC_C3ECB6E0D6F1,2
CC_C3ED86B8B19B,2
CC_C3F2C8D1D56E,1
CC_C3F3DF32759B,0
CC_C3F9685F0454,1
CC_C3FFA83F9577,0
CC_C400E31E1439,3
CC_C4015CBF8705,2
CC_C402068449EC,1
CC_C402A2B81862,0
CC_C4033943A69D,1
CC_C409F618E80B,4
CC_C40A7F5420DC,0
CC_C40B54C8C4CD,0
CC_C40BAB640A14,3
CC_C40CCA012C0F,1
CC_C40D75F43C08,4
CC_C4114D10688B,3
CC_C414009E1F68,1
CC_C4160C52C568,2
CC_C418D9972ABA,3
CC_C41B305D1D2D,4
CC_C41BA13FF259,1
CC_C41E32AC7377,0
CC_C41FD15FB839,0
CC_C42CAE37600D,2
CC_C42DD2A73F11,1
CC_C439EB69966F,2
CC_C43B6ABBFB80,2
CC_C43CAB0AFBFC,3
CC_C43CACB5F53D,1
CC_C43D68E7ADF7,3
CC_C43F3168335E,2
CC_C43F7B2E5F97,2
CC_C44A0A22299C,4
CC_C450D879E0DC,2
CC_C45790F208BC,3
CC_C459F0A4A10E,2
CC_C45D975AAD8E,2
CC_C4611B932530,1
CC_C462FBF7DE4B,3
CC_C463FA683C96,1
CC_C46694D3AF47,4
CC_C4687D3519EA,3
CC_C470C4403CE1,2
CC_C47349B66FAA,0
CC_C4744495C1CB,1
CC_C4748D1D81D4,2
CC_C47BA3B32640,3
CC_C480A1112A98,2
CC_C4822D4E2528,4
CC_C482B814EFAC,1
CC_C4852FCD9506,3
CC_C485DC638AA6,3
CC_C48E6B8D04E9,4
CC_C49432C09E25,1
CC_C4979DE268F1,3
CC_C4988C9445A3,3
CC_C49B0E97E6F0,2
CC_C4A1EBEA0909,4
CC_C4A8519F75EF,3
CC_C4A9E45AF414,2
CC_C4ABB0F3777D,3
CC_C4AC5DEA0AEB,3
CC_C4AC9BBD4EA0,1
CC_C4AF741F1870,0
CC_C4AF7CF08596,2
CC_C4B3E7E7BA29,4
CC_C4B8C40F31BD,3
CC_C4BD24E3A1F5,4
CC_C4BE5E44C0E0,1
CC_C4C12AA3576E,3
CC_C4C1A6682FCA,4
CC_C4C1DF3B3CD1,2
CC_C4C28357FABD,1
CC_C4C366E8FFDC,0
CC_C4C3A12873CC,4
CC_C4C614749468,1
CC_C4C7EA16BD8E,3
CC_C4DBFC8380AA,4
CC_C4DC8695BC4C,3
CC_C4E1C179C440,0
CC_C4E5B1244620,4
CC_C4E7DA72B10F,2
CC_C4E90B071FFF,2
CC_C4EA8396D399,1
CC_C4EB768E9414,0
CC_C4EC6AFED0C9,4
CC_C4EDD08FC460,4
CC_C4F122D9EDB9,3
CC_C4F341D0F330,3
CC_C4F366AEBFBD,0
CC_C4F587F146C4,3
CC_C4F5E0825568,2
CC_C4FBB4B62AE3,3
CC_C503EE065AA4,3
CC_C50476FCB5D4,4
CC_C5049360AA5F,4
CC_C50547C69113,1
CC_C50736CD1BF4,3
CC_C50B22085CD9,0
CC_C50B7EB09A79,0
CC_C50CD2481DF0,0
CC_C51365518835,2
CC_C5138F3B1BF5,2
CC_C5162D8F0188,4
CC_C51A09F3A7BB,2
CC_C51DF992E25F,1
CC_C51F9D4363FC,4
CC_C5214A55E9EA,2
CC_C52555FA7DFC,4
CC_C5294142A329,0
CC_C529E2E09B89,3
CC_C52A0643074F,3
CC_C52A56210C8E,3
CC_C52DDE444A1B,2
CC_C52FF99F70A4,3
CC_C531643BF690,1
CC_C53E4614EE45,1
CC_C541EA49CF6E,0
CC_C543CDDF7996,3
CC_C54629B9B738,1
CC_C547E2DF3A75,2
CC_C548FFEB86FE,0
CC_C54F5F634D2C,1
CC_C557DFD05084,4
CC_C5589C2EE21A,1
CC_C55AD9BDFE2B,4
CC_C55C3FD2E35D,2
CC_C55D61C9CB5E,1
CC_C55EC408C72D,2
CC_C560BAA43A7D,3
CC_C56284990A7F,0
CC_C564C660ADAC,2
CC_C5652B4ACE1E,1
CC_C56823816C75,1
CC_C56EE3273715,3
CC_C570F368FB87,0
CC_C572CC50C59B,3
CC_C5771981BED5,0
CC_C57C1E60C152,4
CC_C57C614F341A,1
CC_C57D427C357E,0
CC_C57FDEF09071,4
CC_C5841F4BD260,4
CC_C5873E69BB14,4
CC_C58B86E735F1,3
CC_C58F10AEB380,4
CC_C58F403ED452,2
CC_C58F57A93446,0
CC_C58F6EE6DFE2,2
CC_C5945DED7CD9,4
CC_C594EC7331C9,1
CC_C59844D4FAD8,4
CC_C59CA9AC02EE,0
CC_C5A0FEA46686,1
CC_C5AA3F2EAEE2,1
CC_C5ABD4234E85,1
CC_C5AC918711F2,4
CC_C5B3E4C1006C,3
CC_C5B679E1F641,0
CC_C5BCCE759CF4,2
CC_C5BF1C772E29,3
CC_C5BF9A0578AF,1
CC_C5C965CE9E54,0
CC_C5CCD4113C3D,4
CC_C5CD2608F7E6,0
CC_C5CD5449840E,4
CC_C5D3EAC0086E,2
CC_C5D54ED9C674,1
CC_C5D5C9DC1C77,1
CC_C5D7B8952007,0
CC_C5E2D180F088,0
CC_C5E4EC302570,3
CC_C5E56D70C42C,4
CC_C5E628EBB180,4
CC_C5E811243A31,4
CC_C5E85A8290A6,1
CC_C5F2A6EA8EC1,3
CC_C5F2BC1E1F7D,1
CC_C5F41B252D83,2
CC_C5FB9FD3F080,4
CC_C5FE2B7CF553,1
CC_C600B83C2EFE,2
CC_C601F8E608F3,2
CC_C6046FA11864,3
CC_C605E8F1D55F,0
CC_C61090B8A8C8,0
CC_C615F1801A89,1
CC_C617AF7F0CA8,1
CC_C61B46EDB41D,3
CC_C61BDAAA22A7,2
CC_C61E9EDB1149,4
CC_C620E0613CC6,4
CC_C622B2DEBC17,1
CC_C627876BF828,2
CC_C629D87BEF48,1
CC_C62BEEAD8BBB,4
CC_C62C40278298,0
CC_C630F95E2816,0
CC_C634676CBF2B,4
CC_C63953F107E7,3
CC_C63A1284BC6A,4
CC_C63D604C0D48,1
CC_C6419BDDAC88,0
CC_C642A8B1EF93,3
CC_C64301D8110D,1
CC_C6434BFDE1C9,3
CC_C647F30A407D,1
CC_C6497DD63416,3
CC_C64DCE4BF5B6,0
CC_C64F61764781,3
CC_C6501429EDF1,3
CC_C65123C8F105,2
CC_C654C8437E33,2
CC_C654D57E1AA3,4
CC_C66418BB529D,1
CC_C66AFB5A9E0F,2
CC_C66C57777B6D,3
CC_C66DA3F9E518,0
CC_C66F2E0C7C03,3
CC_C67A2DFA8BF5,0
CC_C67A33AAAC77,4
CC_C67F2EEA0CAC,3
CC_C682F56096AA,2
CC_C687B1B2F95B,2
CC_C688600E5A17,0
CC_C689925BDF72,3
CC_C68C040436E8,3
CC_C68EDDC5A8DA,1
CC_C69430FF62C4,1
CC_C6960A8BADD4,0
CC_C697D7EA3C7E,4
CC_C69DED224BFC,2
CC_C6A31D431B1C,3
CC_C6A8412D798B,2
CC_C6A93258D8F2,4
CC_C6ABA4F2B131,3
CC_C6AC9DED0A27,3
CC_C6ACED8E22AA,0
CC_C6B128EA964C,3
CC_C6B64CDCC451,4
CC_C6B9A8F1589D,3
CC_C6BAF2108342,4
CC_C6BC154576D0,0
CC_C6BC25D84653,4
CC_C6BD2F6DFFB0,0
CC_C6C10AF6A8DD,1
CC_C6C1FF2B5956,3
CC_C6C25F3CAF45,0
CC_C6C3AE29EC99,0
CC_C6C45EE07AD8,2
CC_C6C849075081,3
CC_C6D01DCCCF3B,3
CC_C6D3A5398C6C,0
CC_C6D3DBF84988,0
CC_C6D6D72D5E98,4
CC_C6DEF9616C2B,4
CC_C6E2A9B0D4B4,2
CC_C6E30229A446,0
CC_C6E5E3AEDF3A,1
CC_C6F137F97E08,4
CC_C6F5C27D3D9E,1
CC_C6F8B50119CD,1
CC_C6F94C3CAAF1,4
CC_C6F9F75ABA90,1
CC_C7010319A561,0
CC_C701CE3B1CCF,1
CC_C706C553C25F,0
CC_C709B3EAAE3D,4
CC_C70F8F00183D,3
CC_C7152397ADC0,1
CC_C716CDC40B74,0
CC_C719A6E021B3,1
CC_C71C0D4F723F,4
CC_C72314E8BE9D,0
CC_C724ABCC806D,1
CC_C7251F485884,4
CC_C7275AD42EF6,0
CC_C727EE3E1913,4
CC_C72A44041A8E,4
CC_C72A9C2CD4DC,4
CC_C72C268C5103,4
CC_C72D8904E9AC,1
CC_C7300A89C53E,0
CC_C7325E35F855,0
CC_C733C198445E,2
CC_C7394AE78284,1
CC_C73E4CDC73FD,0
CC_C741BC2B01BE,0
CC_C744083ED319,1
CC_C7456BA8BAB1,0
CC_C749032FFAA7,1
CC_C749B8F86021,3
CC_C74A09A07E71,4
CC_C74CF8A6DC47,2
CC_C74F689DFD0C,2
CC_C751B163B237,2
CC_C7555E318BB2,2
CC_C7555E508C77,0
CC_C759455A9611,2
CC_C75B219E83A8,2
CC_C75BD778864C,3
CC_C75DC0654E6F,1
CC_C75F2B4F053E,2
CC_C76475151991,1
CC_C765BD377D92,2
CC_C76C059CD366,4
CC_C76DE2C6F3CB,1
CC_C76F55318A93,0
CC_C773CFB676C4,4
CC_C775F911CA46,2
CC_C7760466BA78,3
CC_C77994DE6A2B,4
CC_C77C0A12F6C8,0
CC_C77D303071C5,1
CC_C780963C6C6E,1
CC_C78232D19D1D,4
CC_C78283BCC788,3
CC_C7853345C480,2
CC_C785F6CD4201,2
CC_C787B2209854,3
CC_C787CDB0E116,2
CC_C787F96951BE,0
CC_C7928E931BD5,3
CC_C79442EA56A9,0
CC_C7964F88356D,2
CC_C79A2904A2E3,3
CC_C7A1A40AFAA2,1
CC_C7A2010B5835,4
CC_C7A2D400E8FD,2
CC_C7A55149832F,4
CC_C7A5CA0EB3A0,1
CC_C7A6481EEE0B,2
CC_C7A6C2C80066,1
CC_C7A86DDF4B3B,3
CC_C7AC72ECAD3C,0
CC_C7AEBCD68F81,0
CC_C7AFE39D299D,0
CC_C7B1B22E24F4,1
CC_C7B7909B209E,2
CC_C7B8A8D76CDC,0
CC_C7BA86FDCE4F,0
CC_C7C201574121,4
CC_C7C43201AC36,3
CC_C7C7552715B1,4
CC_C7CA41306CC2,0
CC_C7CAEFAB24E6,3
CC_C7CBD5C23E71,2
CC_C7CDF47AA4F4,4
CC_C7D091C512E9,2
CC_C7D0CFACBEC4,0
CC_C7D4054B186C,2
CC_C7D813C5A6AE,0
CC_C7D841CD3A92,4
CC_C7DCC4194BBF,2
CC_C7E3237B0721,1
CC_C7E365D021C2,0
CC_C7E637928783,3
CC_C7F44BDE483D,1
CC_C7F52F9865B0,3
CC_C7F5474B713D,2
CC_C7F6567AD1D7,3
CC_C7FC57C695AB,3
CC_C7FEAAF6617D,2
CC_C805F792A877,0
CC_C809EFCF1026,3
CC_C80ADBD24835,4
CC_C81454E55BCE,2
CC_C816BE3170B8,3
CC_C8171A854C54,4
CC_C8182F4F9B34,4
CC_C81D56509657,1
CC_C82296987913,0
CC_C8247B6191A9,0
CC_C8288B08BACE,0
CC_C82F457BC010,1
CC_C837D03193A9,1
CC_C838B1A59AE8,3
CC_C83998B840BF,3
CC_C83E92A89B11,3
CC_C83FCA32361B,1
CC_C83FCB35347F,4
CC_C8405E4534FF,1
CC_C84442515604,3
CC_C8468266C953,0
CC_C84D36A131AE,4
CC_C8524F52CE16,1
CC_C857D3C45610,2
CC_C8601D1DF95A,4
CC_C8605CE54AB8,1
CC_C860E1599172,1
CC_C862DE4318EB,2
CC_C8641A6F05A4,2
CC_C86831D62785,3
CC_C868C3BCC388,3
CC_C869947883BD,1
CC_C86B9055B9FD,4
CC_C86D53909F65,1
CC_C871AD7AEA70,1
CC_C87372B6C468,1
CC_C8739A70C7FD,3
CC_C8744EDBC78D,1
CC_C874C1FAB2AE,0
CC_C87551989839,4
CC_C88124CFDC8B,2
CC_C881BB1A2085,2
CC_C882FE58543F,3
CC_C8852211226A,0
